no stemmer
MODEL A: 0.03854908315164898, lexisnumber
0.0, _aug
0.0, _august
0.0, _author
0.0, _av
0.0, _aver
0.16177760144873848, _awa
0.0, _awar
0.0, _awesom
0.0, _axelrod
0.0, _ayer
0.0, _ba
0.19869472195585014, _bab
0.06554597490471287, _back
0.0, _backer
0.0, _backfir
0.0, _background
0.06794889907902947, _bad
0.0, _bail
0.0, _bailout
0.0, _bal
0.0, _ballot
0.0, _ban
0.0, _band
0.0, _bank
0.0, _bar
0.0, _barack
0.0, _barn
0.0, _barrel
0.0, _bas
0.0, _basketbal
0.0, _battl
0.0, _battleground
0.0, _beach
0.0, _bear
0.0, _beat
0.0, _beaut
0.0, _becam
0.07790280665369938, _becaus
0.0, _becom
0.0, _beer
0.17546465803069364, _befor
0.17546465803069364, _beg
0.0, _began
0.0, _begin
0.0, _begun
0.0, _behalf
0.19322069164025638, _belief
0.0, _benefit
0.0, _ber
0.0, _berlin
0.0, _bes
0.0, _besid
0.0, _beyons
0.16888130896626027, _bid
0.038468196604634415, _big
0.0, _bigger
0.0, _biggest
0.0, _bil
0.0, _billion
0.0, _biograph
0.0, _bipartisan
0.0, _birthda
0.0, _bit
0.0, _bitter
0.0, _bl
0.0, _black
0.0, _blam
0.0, _blast
0.0, _block
0.0, _blog
0.0, _blogger
0.0, _blu
0.0, _blunt
0.0, _board
0.0, _boat
0.0, _bob
0.0, _bod
0.0, _bolt
0.0, _bomb
0.0, _book
0.0, _boost
0.0, _border
0.0, _born
0.0, _borrow
0.0, _bos
0.0, _bottom
0.0, _bought
0.0, _bound
0.18755815104025278, _box
0.10948093228907747, _boy
0.0, _br
0.0, _brain
0.0, _brand
0.0, _brangelin
0.0, _break
0.0, _breakfast
0.0, _bridg
0.0, _bring
0.16177760144873848, _brit
0.0, _britne
0.0, _broad
0.0, _broadcast
0.0, _brok
0.0, _brook
0.0, _brother
0.08258103173557664, _brought
0.0, _brown
0.0, _budges
0.0, _build
0.0, _built
0.0, _burn
0.0, _burt
0.04867139650203826, _bus
0.0, _bush
0.0, _busi
0.18755815104025278, _button
0.0, _buy
0.0, _buzz
0.0, _cabl
0.18755815104025278, _cal
0.0, _calcl
0.0, _calif
0.0, _californ
0.0, _cam
0.0, _camer
0.0, _camp
0.0, _campaign
0.0, _cancel
0.04228426923492451, _candid
0.0, _cap
0.0, _capit
0.0, _capitol
0.0, _capt
0.1539410047369463, _captur
0.0, _car
0.0, _card
0.0, _career
0.0898650712403044, _carolin
0.09437787473198948, _carter
0.0, _cas
0.06279658348752819, _cast
0.0, _cat
0.0, _catch
0.0, _caught
0.0, _caus
0.0, _cb
0.0, _cel
0.0, _celeb
0.0, _celebr
0.0, _cellphon
0.0, _center
0.0, _centr
0.0, _centur
0.0, _chair
0.0, _chairman
0.0, _challeng
0.0, _champ
0.0, _chanc
0.0, _chang
0.0, _channel
0.0, _chant
0.0, _character
0.0, _charg
0.0, _charl
0.0, _charli
0.0, _charter
0.16177760144873848, _chat
0.1539410047369463, _chatter
0.0, _che
0.0, _check
0.0, _checker
0.0, _cheer
0.16177760144873848, _chene
0.0, _chicag
0.0, _chief
0.0, _child
0.0, _childr
0.0, _chin
0.19049704689713925, _choic
0.08635678875918158, _choos
0.0, _chos
0.0, _chr
0.0, _christ
0.0, _chuck
0.0, _church
0.0, _cind
0.0, _circl
0.0, _cit
0.0, _citizen
0.0, _citizenship
0.0, _civil
0.0, _claim
0.0, _clas
0.0, _clean
0.16177760144873848, _clear
0.0, _clim
0.0751322949998342, _clint
0.0, _clinton
0.0, _clip
0.13270405122191606, _clos
0.09844971014524957, _closest
0.10790129583832653, _club
0.0, _cn
0.16177760144873848, _coach
0.0, _coal
0.0, _coalit
0.0, _cod
0.10948093228907747, _col
0.0, _cold
0.0, _collaps
0.09844971014524957, _colleagu
0.0, _collect
0.0, _colleg
0.0, _color
0.0, _colorad
0.0, _column
0.0, _comb
0.0, _combat
0.0, _comfort
0.0, _commander
0.0, _comment
0.0, _commercial
0.0, _commercials
0.0, _commis
0.0, _commitm
0.0, _committe
0.06826812130878186, _common
0.16888130896626027, _commun
0.0, _communic
0.0, _compan
0.04808427850720299, _compar
0.0, _compel
0.0, _compes
0.08285490227042043, _competit
0.0, _complain
0.1539410047369463, _comples
0.0, _complic
0.0, _comprehens
0.0, _compromis
0.0, _computer
0.0, _conced
0.16177760144873848, _concept
0.0, _concern
0.0, _conclus
0.0, _condit
0.0, _conduc
0.0, _confer
0.089794399097303, _confid
0.0, _confirm
0.0, _confront
0.0, _confus
0.0, _congres
0.0, _congressman
0.0, _connect
0.0, _conserv
0.0, _consist
0.0, _consult
0.0, _consumer
0.0, _cont
0.0, _content
0.16888130896626027, _contest
0.10249778354247226, _context
0.04520153993645532, _continu
0.0, _contract
0.0, _contrast
0.0, _contribut
0.06001091008560278, _control
0.0, _controvers
0.0, _convent
0.0, _convers
0.0, _convict
0.0, _convinc
0.0, _cook
0.0, _cool
0.0, _cor
0.0, _corpor
0.0, _correct
0.0, _correspons
0.0, _corrupt
0.0, _cost
0.0, _couldn
0.0, _council
0.19322069164025638, _count
0.0, _counter
0.0, _countr
0.0, _coupl
0.0, _cour
0.05834409595634767, _court
0.0, _cover
0.0, _crack
0.0, _cracker
0.0, _craz
0.0, _cre
0.05273438102138562, _creat
0.0, _cred
0.0, _credit
0.0, _cris
0.0, _crit
0.0, _critic
0.0, _cros
0.2242494887194399, _crowd
0.0, _cruc
0.0, _cub
0.08285490227042043, _cultur
0.0, _cur
0.0, _cut
0.10207267550332624, _cycl
0.0, _cyn
0.0, _da
0.0, _dale
0.0, _dam
0.0, _dan
0.0, _danger
0.0, _dark
0.0, _dat
0.0, _daughter
0.0, _dav
0.04808427850720299, _david
0.10150695380368109, _day
0.0, _de
0.11668404017617834, _dead
0.0, _deal
0.0, _deb
0.0, _debt
0.0, _dec
0.0, _decad
0.16177760144873848, _december
0.0, _decent
0.0, _decis
0.0, _decl
0.0, _declar
0.0, _declin
0.1539410047369463, _deep
0.0, _deeper
0.09437787473198948, _def
0.1539410047369463, _defeat
0.0, _defender
0.0, _defens
0.0, _deficit
0.07796474892776221, _defin
0.0, _definit
0.0, _delawar
0.0, _deleg
0.0, _deliver
0.0, _delt
0.0, _demand
0.038172510252957786, _democr
0.0, _democrat
0.0, _demonstr
0.0, _den
0.0, _denounc
0.0, _denver
0.0, _departm
0.0, _depens
0.0, _deregl
0.0, _describ
0.0, _deserv
0.0, _design
0.0, _designer
0.0, _desper
0.0639503836822237, _despit
0.0, _destro
0.0, _detail
0.0, _determin
0.0, _develop
0.0, _developm
0.0, _devot
0.0, _dhl
0.0, _di
0.0, _dialogu
0.18755815104025278, _dick
0.11668404017617834, _didn
0.0, _differ
0.0, _difficult
0.10790129583832653, _dinner
0.0, _direct
0.0, _dirt
0.0, _disagre
0.0, _disappoint
0.0, _disaster
0.0, _discipl
0.0, _discour
0.16888130896626027, _discus
0.0, _dishonest
0.0, _dishonor
0.0, _dismis
0.0, _display
0.0, _disput
0.0, _disrespect
0.0, _dist
0.0, _distinct
0.18979812002954732, _distort
0.0, _distract
0.0, _district
0.0, _div
0.0, _divers
0.0, _divis
0.0, _document
0.03762647421812826, _doesn
0.10790129583832653, _dog
0.0, _dol
0.0, _domest
0.0, _domin
0.06428338389102557, _don
0.0, _donor
0.21430406491116605, _door
0.0, _doubl
0.0, _doubt
0.0, _dougl
0.0, _doz
0.0, _dr
0.0, _draft
0.0, _drag
0.0, _draw
0.0, _drawn
0.0, _dream
0.0, _dres
0.0, _drew
0.0, _dril
0.0, _drink
0.0, _driv
0.0, _drop
0.0, _drug
0.0, _du
0.0, _dub
0.0, _dukak
0.0, _dur
0.0, _eager
0.0, _eakin
0.05446289162139912, _ear
0.0, _earl
0.0, _earmark
0.0, _earn
0.0, _earth
0.0, _eas
0.0, _east
0.0, _eat
0.0, _echo
0.0, _econom
0.0, _ed
0.0, _edg
0.0, _edit
0.0, _editor
0.0, _educ
0.0, _effect
0.09437787473198948, _effort
0.0, _el
0.0, _elder
0.0886723697027725, _elect
0.0, _elector
0.0, _electr
0.0, _electron
0.0, _elev
0.0, _elim
0.0, _elit
0.16888130896626027, _eloqu
0.15402085214233766, _els
0.0, _embrac
0.0, _emerg
0.0, _emis
0.0, _emot
0.0, _emphas
0.0, _employee
0.0, _employer
0.08816970596450488, _empt
0.0, _encour
0.0, _endors
0.0, _energ
0.0, _eng
0.0, _engag
0.0, _engl
0.0, _enorm
0.0, _ens
0.0, _ensur
0.0, _enter
0.0, _entir
0.1539410047369463, _env
0.0, _environm
0.0, _equ
0.0, _er
0.0, _error
0.0, _es
0.0, _escal
0.0, _espec
0.0, _est
0.0, _establ
0.0, _estim
0.0, _eth
0.0, _europ
0.07206125448989267, _ev
0.0, _evan
0.0, _event
0.0, _eventu
0.11668404017617834, _everybod
0.16177760144873848, _everyon
0.0, _everyth
0.0, _evid
0.0, _exact
0.0, _exampl
0.0, _exces
0.0, _exchang
0.0, _excit
0.0, _execut
0.0, _executiv
0.0, _exercis
0.0, _expans
0.0, _expect
0.0, _expenditur
0.0, _expens
0.08166585295162122, _experi
0.0, _expers
0.0, _explain
0.0, _explan
0.1816605282198717, _exploit
0.0, _explor
0.0, _expres
0.0, _extens
0.0, _extrem
0.0, _ey
0.0, _fac
0.0, _fact
0.18581048483926155, _factcheck
0.0, _factor
0.0, _factu
0.0, _fad
0.0, _fail
0.0, _failor
0.0, _failur
0.0, _fair
0.18755815104025278, _faith
0.0, _fal
0.0, _fals
0.1344472186386437, _falsehood
0.10790129583832653, _fam
0.0, _famil
0.0, _famili
0.0, _fan
0.0, _fanni
0.0, _fash
0.0, _fast
0.0, _fat
0.09515567941578329, _father
0.0, _favor
0.0, _fear
0.0, _featur
0.0, _feder
0.07201198955611955, _feel
0.0, _fees
0.08816970596450488, _fel
0.0, _fellow
0.0, _felon
0.0, _felt
0.0, _femal
0.0, _fewer
0.0, _fic
0.0, _field
0.0, _fight
0.0, _fighter
0.0, _figur
0.0, _fil
0.0, _film
0.12986538339643436, _fin
0.06279658348752819, _find
0.0, _findla
0.0, _finger
0.0, _finish
0.0, _fir
0.0, _firm
0.0, _fisc
0.0, _fit
0.0, _fiv
0.0, _fl
0.0, _flag
0.0, _flash
0.0, _flat
0.0, _flight
0.11668404017617834, _flip
0.0, _flood
0.0, _floor
0.1539410047369463, _flop
0.0, _florid
0.0, _foc
0.0, _focus
0.0, _folk
0.0, _follow
0.0, _food
0.0, _fool
0.0, _foot
0.0, _forc
0.0, _foreclosur
0.0, _foreign
0.0, _forges
0.0, _form
0.0, _forml
0.0, _fortun
0.0, _fought
0.0, _found
0.0, _founder
0.0, _fox
0.0, _fram
0.0, _franklin
0.0, _fraud
0.0, _fre
0.0, _freddi
0.0, _freedom
0.0, _frequ
0.08816970596450488, _fresh
0.0, _frida
0.0, _friens
0.0, _front
0.0, _frustr
0.0, _fuel
0.09515567941578329, _fun
0.0, _fund
0.0, _fundam
0.1539410047369463, _fundament
0.0, _fundrais
0.0, _fundraiser
0.0, _fur
0.0, _futur
0.0, _ga
0.0, _gain
0.0, _gallon
0.0, _gallup
0.0, _gam
0.0, _gap
0.0, _gasol
0.0, _gather
0.0, _gav
0.0, _gay
0.0, _gen
0.0, _gener
0.09140359031172712, _georg
0.0, _german
0.043325758801651855, _ges
0.0, _giant
0.0, _gib
0.0, _girl
0.0, _giulian
0.0, _giv
0.0, _glad
0.0, _glob
0.0, _goal
0.0, _god
0.0, _gold
0.0, _goldstein
0.0, _gon
0.1816605282198717, _good
0.0, _gop
0.17546465803069364, _gor
0.0, _gossip
0.0, _gov
0.0, _govern
0.0, _governm
0.0, _governor
0.0, _gram
0.0, _grand
0.0, _grat
0.06269995905434142, _great
0.0, _greater
0.0, _greatest
0.0, _greed
0.0, _green
0.0, _grees
0.0, _grew
0.0, _ground
0.0, _group
0.0, _grow
0.0, _grown
0.0, _growth
0.0, _gues
0.0, _guest
0.0, _guilt
0.0, _gun
0.0, _guy
0.0, _gym
0.1816605282198717, _ha
0.0, _hagel
0.0, _hair
0.0, _hal
0.0, _half
0.0, _hammer
0.16177760144873848, _hampshir
0.11663758919652624, _hand
0.0, _handl
0.0, _hang
0.0, _hap
0.0, _har
0.04883108012619154, _hard
0.0, _harder
0.0, _harvard
0.0, _hasn
0.0, _hat
0.05733230954099295, _hav
0.0, _hawai
0.08246027823901292, _head
0.0, _headl
0.10790129583832653, _headquarter
0.14574810725959692, _health
0.0, _hear
0.16888130896626027, _heard
0.0, _heart
0.0, _heav
0.0, _held
0.16888130896626027, _hero
0.0, _hes
0.0, _hey
0.0, _high
0.0, _highes
0.0, _highest
0.0, _highlight
0.0, _hil
0.0, _hilt
0.0, _hint
0.0, _hir
0.0, _hispan
0.041665030865785935, _histor
0.0, _hit
0.0, _ho
0.17391611004143345, _hol
0.11668404017617834, _hold
0.08816970596450488, _hollywood
0.0, _holtz
0.0, _hom
0.0, _homeowner
0.0, _homeownership
0.0, _honest
0.0, _honor
0.060142098545520474, _hop
0.0, _hospit
0.0, _host
0.0, _hot
0.0, _hotel
0.19869472195585014, _hour
0.0, _hous
0.0, _household
0.0, _hug
0.0, _humor
0.0, _hundred
0.16888130896626027, _hurrican
0.0, _hurt
0.0, _husband
0.058900804246539276, _ide
0.0, _ident
0.0, _identif
0.0, _ideolog
0.0, _ignor
0.0, _il
0.0, _illeg
0.0, _illino
0.0, _imag
0.0, _immedi
0.0, _immigr
0.0, _impact
0.16037053466418064, _impl
0.0, _implic
0.0, _import
0.0, _impos
0.0, _impres
0.0, _improv
0.0, _inclus
0.11468061854937271, _incom
0.0, _increas
0.0, _ind
0.0, _independent
0.0, _indepens
0.0, _indian
0.0, _indic
0.0, _individu
0.0, _industr
0.0, _inevit
0.0, _inexperi
0.0, _influ
0.0, _inform
0.0, _init
0.1539410047369463, _initi
0.0, _inject
0.0, _injur
0.0, _ins
0.0, _insid
0.16888130896626027, _insider
0.0, _insist
0.0, _inspir
0.0, _inst
0.0, _instinct
0.0, _institut
0.0, _insur
0.08469331748391161, _int
0.0, _intens
0.0, _intensif
0.0, _interest
0.0, _intern
0.16888130896626027, _internet
0.0, _interview
0.0, _inton
0.0, _introduc
0.1539410047369463, _invent
0.06300508013915576, _invest
0.0, _investig
0.0, _investm
0.07796474892776221, _invit
0.0, _invok
0.0, _involut
0.0, _iow
0.0, _ipod
0.0, _iran
0.0, _iraq
0.0, _irrespons
0.0, _island
0.0, _isn
0.0, _issu
0.0, _jackson
0.11668404017617834, _jam
0.0, _janu
0.0, _jel
0.0, _jeremiah
0.0, _jes
0.0, _jil
0.0, _jim
0.0, _jl
0.0, _jo
0.0, _job
0.0, _john
0.0, _join
0.0, _joint
0.0, _jok
0.0, _jon
0.0, _joseph
0.0, _journ
0.0, _journal
0.0, _joy
0.0, _jr
0.1539410047369463, _judg
0.0, _judgm
0.0, _jump
0.17546465803069364, _jun
0.0, _justic
0.0, _kain
0.0, _kans
0.0, _karl
0.0, _keat
0.0, _kel
0.0, _kenned
0.0, _ker
0.0, _key
0.0, _kick
0.0, _kid
0.0, _kil
0.10207267550332624, _kind
0.0, _kindergart
0.0, _kindergartner
0.0, _king
0.16177760144873848, _knew
0.0, _knock
0.0, _kore
0.0, _la
0.0, _label
0.0, _labor
0.0, _lack
0.0, _lad
0.0, _land
0.0, _landstuhl
0.0, _langu
0.0, _lar
0.0, _larg
0.0, _larger
0.0, _largest
0.12492002456115127, _lat
0.0, _latest
0.0, _latin
0.0, _latino
0.07796474892776221, _laugh
0.0, _launch
0.0, _law
0.0, _lawmaker
0.0, _lawyer
0.0, _lay
0.0, _lead
0.0, _leader
0.0, _leadership
0.0, _leagu
0.0, _lean
0.0, _learn
0.0, _leav
0.0, _led
0.0, _left
0.0, _leg
0.0, _legisl
0.0, _lender
0.0, _length
0.0, _les
0.0, _lesson
0.0, _letter
0.0, _level
0.14031552212306342, _li
0.0, _liber
0.0, _lieberman
0.0, _lif
0.0, _lift
0.0, _light
0.1433057521372204, _lik
0.14574810725959692, _limbaugh
0.0, _limis
0.0, _lin
0.0, _lincoln
0.0, _linger
0.0, _link
0.0, _lipstick
0.0, _list
0.0639503836822237, _littl
0.20921142797413309, _liv
0.0, _lo
0.0, _loan
0.0, _lob
0.0, _lobby
0.0, _loc
0.05170731724457517, _long
0.16177760144873848, _longer
0.0, _longtim
0.0, _lopez
0.0, _los
0.08396639810493468, _lost
0.0, _lot
0.0, _lou
0.0, _loud
0.05753115616897661, _lov
0.0, _low
0.0, _lower
0.16177760144873848, _lunch
0.0, _lying
0.0, _ma
0.0, _mac
0.0, _mach
0.03601656738691283, _mad
0.0, _madon
0.0, _magaz
0.0, _mail
0.0, _main
0.0, _mainstream
0.0, _maintain
0.16888130896626027, _major
0.04712547242313379, _mak
0.09799475804239337, _man
0.0, _manag
0.0, _manager
0.0, _mans
0.0, _map
0.0, _mar
0.0, _march
0.0, _margin
0.0, _mari
0.0, _mark
0.0, _markes
0.0, _martin
0.0, _mas
0.0, _massachuses
0.1816605282198717, _mat
0.0, _match
0.0, _matter
0.0, _matthew
0.0, _maverick
0.0, _mayb
0.0, _mayor
0.0, _mccain
0.0, _mcdonald
0.0, _md
0.0, _meant
0.0, _meanwhil
0.0, _measur
0.0, _med
0.0, _medicar
0.06554597490471287, _mees
0.0, _meltdown
0.0, _member
0.0, _memor
0.07239234814032348, _men
0.16888130896626027, _ment
0.0, _menud
0.0, _mer
0.0, _mes
0.06963101004403538, _mexic
0.0, _mic
0.0, _michael
0.0, _michel
0.0, _michigan
0.0, _middl
0.12492002456115127, _mik
0.0, _mil
0.0, _milit
0.0, _million
0.0, _min
0.10790129583832653, _mind
0.1539410047369463, _minister
0.09437787473198948, _minnesot
0.0, _minor
0.0, _minut
0.0751322949998342, _mis
0.1135943974726973, _mislead
0.10872551995662169, _misrepres
0.0, _missour
0.06826812130878186, _mistak
0.0, _mo
0.0, _mobil
0.0, _mock
0.0, _model
0.0, _moder
0.0, _modern
0.17546465803069364, _mom
0.062313173898935, _moment
0.0, _monda
0.0, _mone
0.16888130896626027, _month
0.16888130896626027, _mor
0.0, _morn
0.0, _mortg
0.0, _mot
0.0, _mother
0.0, _motiv
0.0, _mouth
0.0, _mov
0.0, _moveon
0.16888130896626027, _movi
0.0, _mr
0.0, _ms
0.0, _msnbc
0.0, _murth
0.0, _mus
0.16888130896626027, _muslim
0.07018195726468524, _nam
0.0, _nanc
0.0, _nar
0.0, _nat
0.0, _natur
0.0, _nav
0.0, _nbc
0.0, _neces
0.0, _neg
0.13270405122191606, _neighbor
0.0, _netflic
0.0, _network
0.0, _nevas
0.0, _newscast
0.0, _newspaper
0.0, _nic
0.0, _nicol
0.06609589006432515, _night
0.0, _nin
0.17546465803069364, _nixon
0.0, _nobod
0.10207267550332624, _nom
0.0, _nomin
0.0, _nomine
0.0, _nominee
0.0, _nonpartisan
0.1816605282198717, _norm
0.16888130896626027, _north
0.0, _noth
0.0, _notic
0.0, _november
0.0, _nowhes
0.0, _nuclear
0.16177760144873848, _number
0.0, _obam
0.0, _oblig
0.16177760144873848, _obses
0.0, _obv
0.0, _occas
0.0, _oct
0.0, _october
0.0, _offens
0.16888130896626027, _offer
0.05499669755514755, _offic
0.0, _offshor
0.0, _oft
0.0, _ohi
0.0, _oil
0.0, _oka
0.0, _older
0.0, _olymp
0.0, _omin
0.0, _onc
0.0, _ongo
0.1816605282198717, _onl
0.0, _ont
0.0, _op
0.0, _open
0.0, _oper
0.0, _opinion
0.0, _oppon
0.0, _opponent
0.07615542460501148, _opportun
0.0, _oppos
0.16888130896626027, _opposit
0.0, _opt
0.0, _order
0.0, _ordin
0.0, _org
0.0, _organ
0.0, _origin
0.0, _outles
0.0, _outlin
0.1013169847730089, _outsid
0.10790129583832653, _oval
0.0, _overhaul
0.0, _overse
0.1539410047369463, _oversight
0.0, _overwhelm
0.0, _owner
0.0, _pa
0.0, _pack
0.0, _pag
0.0, _paid
0.0, _pain
0.0, _paint
0.0, _pal
0.0, _palin
0.0, _panel
0.0, _pant
0.0, _paper
0.0, _par
0.0, _parent
0.0, _park
0.0, _part
0.0, _particip
0.16177760144873848, _particl
0.0, _partisan
0.0, _partisanship
0.0, _partner
0.0, _pas
0.0, _past
0.0, _path
0.16177760144873848, _patriot
0.15402085214233766, _paul
0.17546465803069364, _pawlent
0.0, _pay
0.0, _payment
0.0, _peac
0.0, _peddl
0.0, _pelos
0.0, _pen
0.1816605282198717, _pennsylvan
0.0, _pentagon
0.1071515142130599, _peopl
0.16888130896626027, _perc
0.0, _perceiv
0.07796474892776221, _percent
0.0, _percept
0.0, _perfect
0.0, _perform
0.16888130896626027, _perhap
0.0, _period
0.19322069164025638, _person
0.0, _persuas
0.0, _pes
0.0, _peterman
0.0, _phil
0.10790129583832653, _philadelph
0.0, _philosoph
0.0, _phoenic
0.0, _phon
0.0, _phot
0.0, _photo
0.0, _photograph
0.0, _phras
0.19869472195585014, _pick
0.0, _picken
0.0, _pictur
0.0, _pig
0.0, _pinkst
0.0, _pitch
0.0, _pittsburgh
0.16888130896626027, _pl
0.0, _pla
0.05030220280177251, _plac
0.0, _plan
0.0, _planet
0.0, _plant
0.10790129583832653, _play
0.0, _player
0.0, _pleas
0.08891250864316225, _pledg
0.0, _plouff
0.0, _plumber
0.0, _pockes
0.0, _point
0.0, _poison
0.06604391209673377, _pol
0.0, _polic
0.0, _polici
0.0, _polit
0.0, _politic
0.14031552212306342, _politifact
0.0, _pollster
0.07566071588587138, _poor
0.0, _pop
0.050087380483197066, _popl
0.0, _portra
0.0, _portray
0.0, _pos
0.0, _posit
0.0, _post
0.0, _pot
0.0, _power
0.0, _pr
0.0, _prais
0.0, _pred
0.1235732368983347, _predict
0.08635678875918158, _prefer
0.0, _prepar
0.08396639810493468, _pres
0.12535404207077086, _presid
0.0, _president
0.0, _pressur
0.0, _presum
0.0, _prev
0.0, _pric
0.05488145054053612, _prim
0.0, _principl
0.0, _print
0.0, _prior
0.0, _prisoner
0.0, _priv
0.0, _privat
0.0, _prob
0.0, _problem
0.0, _proces
0.0, _produc
0.11894314284202745, _producer
0.0, _profes
0.0, _profil
0.0, _profit
0.0, _program
0.0, _progres
0.0, _project
0.0, _promin
0.0, _promis
0.0, _promot
0.0, _prompt
0.0, _propos
0.0, _prosper
0.0, _protect
0.0, _protest
0.0, _proud
0.0, _prov
0.0, _provid
0.0, _provis
0.16888130896626027, _publ
0.0, _public
0.14031552212306342, _pump
0.0, _punch
0.0, _pundit
0.0, _purchas
0.0, _purpos
0.0, _push
0.19869472195585014, _put
0.0, _qu
0.0, _qualif
0.0, _quarter
0.0, _quest
0.0, _quick
0.0, _quies
0.0, _quit
0.0, _quot
0.14133100649279276, _rac
0.0, _rad
0.0, _radi
0.0, _raid
0.0, _rain
0.0, _rais
0.0, _raiser
0.1737269733017476, _ral
0.0, _ran
0.0, _ranch
0.0, _rang
0.0, _rank
0.0, _rapid
0.2040157161584743, _rar
0.0, _rat
0.0, _reach
0.0, _react
0.16177760144873848, _read
0.16177760144873848, _reader
0.07566071588587138, _reagan
0.04301780974739031, _real
0.0, _reason
0.0, _reassur
0.0, _reb
0.0, _rebut
0.0, _rec
0.0, _recal
0.0, _rece
0.0, _receiv
0.0, _recent
0.0, _reces
0.0, _recip
0.07796474892776221, _recogn
0.0, _record
0.0, _red
0.0, _reduc
0.0, _reelect
0.0, _refer
0.0, _reflect
0.0, _reform
0.0, _reformer
0.0, _refus
0.0, _reg
0.0, _regard
0.17546465803069364, _register
0.0, _regl
0.0, _regres
0.0, _reinforc
0.0, _reject
0.0, _rel
0.0, _relationship
0.0, _releas
0.0, _relent
0.0, _relev
0.0, _reli
0.0, _relief
0.09844971014524957, _relig
0.17546465803069364, _remain
0.0, _remark
0.0639503836822237, _remember
0.0, _remind
0.08816970596450488, _reminder
0.0, _remov
0.0, _renew
0.0, _rep
0.0, _repeat
0.0, _repl
0.19322069164025638, _replac
0.0, _report
0.0, _reporter
0.0, _repres
0.0, _represent
0.0, _repris
0.04028372185423778, _republican
0.0, _reput
0.0, _request
0.0, _requir
0.0, _rescu
0.0, _research
0.0, _resentm
0.1235732368983347, _reserv
0.0, _resid
0.0, _resident
0.0, _resolut
0.0, _reson
0.0, _resourc
0.0, _respect
0.0, _respons
0.0, _rest
0.0, _restaur
0.0, _restrict
0.0, _result
0.0, _retir
0.0, _retiree
0.0, _retreat
0.0, _return
0.0, _rev
0.0, _reveal
0.0, _revers
0.06826812130878186, _review
0.14574810725959692, _rezk
0.0, _rhetor
0.0, _rich
0.0, _richard
0.0, _rick
0.0, _rid
0.0, _ridicl
0.08816970596450488, _ring
0.0, _ris
0.0, _risk
0.0, _riv
0.1816605282198717, _rl
0.0, _road
0.0, _roar
0.0, _robers
0.0, _rock
0.0, _rod
0.0, _rodham
0.0, _roger
0.0, _rol
0.1401108727947789, _romne
0.12492002456115127, _ronald
0.07206125448989267, _room
0.0, _root
0.0, _ros
0.0, _rough
0.0, _rov
0.0, _roxan
0.11668404017617834, _rumor
0.0, _run
0.0, _rus
0.0, _rush
0.0, _sad
0.0, _saf
0.0, _sal
0.1539410047369463, _salter
0.1816605282198717, _sam
0.0, _san
0.0, _sarah
0.0, _sat
0.0, _saturda
0.0, _sav
0.0, _saving
0.0, _sc
0.0, _scand
0.0, _scar
0.0, _schedl
0.0, _schmidt
0.0, _school
0.0, _schwarzenegger
0.0, _sci
0.0, _scor
0.20540281395054574, _scorecard
0.17546465803069364, _scrant
0.0700130791672796, _screen
0.07433169868714905, _script
0.16888130896626027, _se
0.16888130896626027, _season
0.08635678875918158, _seat
0.0, _sec
0.0, _secons
0.18755815104025278, _secres
0.0, _sect
0.0, _secur
0.0, _sedon
0.0, _seek
0.0, _seiz
0.0, _sel
0.0, _select
0.0, _sen
0.0, _senior
0.050020177037087415, _sens
0.0, _separ
0.0, _sept
0.0, _september
0.0, _ser
0.0, _serv
0.0, _servic
0.07896529432122401, _ses
0.0, _settl
0.0, _sev
0.0, _sever
0.05499669755514755, _sh
0.0, _shadow
0.09844971014524957, _shak
0.0, _sham
0.0, _shap
0.16177760144873848, _shar
0.0, _sharp
0.0, _shear
0.0, _shift
0.0, _ship
0.0, _sho
0.0, _shoot
0.12492002456115127, _shop
0.0, _short
0.0, _shot
0.0, _shouldn
0.0, _shout
0.0, _show
0.0, _shown
0.0, _sic
0.0, _sid
0.0, _sight
0.0, _sign
0.0, _signif
0.0, _significant
0.0, _sil
0.0, _simil
0.0, _simmon
0.0, _simp
0.0, _simpl
0.0, _sinc
0.0, _singl
0.19322069164025638, _sister
0.0, _sit
0.12492002456115127, _situ
0.0, _siz
0.0, _skil
0.0, _slight
0.0, _slip
0.0898650712403044, _slow
0.0, _smal
0.09437787473198948, _smart
0.0, _smear
0.0, _smil
0.0, _snow
0.14031552212306342, _soc
0.0, _soft
0.0, _sol
0.0, _sold
0.0, _solis
0.0, _solut
0.05038585397160708, _som
0.0, _somebod
0.16888130896626027, _someon
0.16177760144873848, _someth
0.0, _sometim
0.1235732368983347, _son
0.0, _song
0.0, _sor
0.0, _soror
0.0, _sort
0.0, _sought
0.0, _sound
0.0, _sourc
0.07206125448989267, _south
0.08816970596450488, _southern
0.0, _span
0.0, _speak
0.0, _speaker
0.0, _spear
0.0, _spec
0.0, _specif
0.0, _specl
0.06025991418766521, _speech
0.1539410047369463, _speechwriter
0.0, _speed
0.0, _spens
0.0, _spent
0.0, _spin
0.0, _spok
0.0, _spokesman
0.0, _spokeswoman
0.0, _sponsor
0.1816605282198717, _sport
0.0, _spot
0.0, _spots
0.0, _spread
0.0, _spring
0.16888130896626027, _st
0.1013169847730089, _sta
0.0, _stabil
0.0, _staff
0.0, _stag
0.17546465803069364, _stanc
